case,CaseName,ρPre,ρPost,ρDelta,DRIPre,DRIPost,DRIDelta,MeanPermutedDRIPre,MeanPermutedDRIPost,MeanPermutedDRIDelta,pValuePre,pValuePost,pValueDelta,CIPre,CIPost,CIDelta
10.0,Biobanking_WA_Citizens,0.21397356453600672,0.4964256083670189,0.2824520438310122,0.21397356453600672,0.4964256083670189,-0.04327329038982619,-0.0020007119032539925,-0.0012112068783035517,-0.008072612815276917,0.32,0.022,0.9139999999999999,"(-0.3166549361008187, 0.462251740135344)","(-0.4914218376297451, 0.566232729453888)","(-0.6358656716625604, 0.6152370566227418)"
11.0,Biobanking_WA_Stakeholders,0.3086810343791305,0.32971031782902677,0.02102928344989624,0.3086810343791305,0.32971031782902677,0.18079732682383123,-0.0028157057373442884,-0.00701433000012668,-0.005940178815141543,0.038,0.044,0.198,"(-0.28288209668324293, 0.3694453879979761)","(-0.3125268809988128, 0.38498430316392046)","(-0.33652845764637124, 0.3287750153673743)"
12.0,Fremantle Bridge,0.3377308004602853,0.6898130435535201,0.3520822430932348,0.3377308004602853,0.6898130435535201,0.34572231878904874,-0.0010606345164793263,-2.3016011871606066e-6,-0.00011408581298843771,0.0,0.0,0.0,"(-0.10778225286005072, 0.1749838239582207)","(-0.19648165885754015, 0.36102618946681553)","(-0.18419243160545423, 0.2498786593055862)"
13.0,CCPS,0.3975580856725785,0.23034156043514672,-0.16721652523743177,0.3975580856725785,0.23034156043514672,-0.12687637530843035,0.001011673712641364,-0.001878985003803276,-0.005552922814333214,0.0,0.018,0.3400000000000001,"(-0.2198283561851613, 0.28449596863857296)","(-0.2228598706166605, 0.23761043744533214)","(-0.3053327433336206, 0.2918996539471455)"
14.0,Energy Futures_WA,0.18244446416712837,0.46090596278863644,0.27846149862150804,0.18244446416712837,0.46090596278863644,0.3477643158157047,-0.006708626042000822,0.0012333647396913653,0.002963650982464601,0.166,0.0,0.014,"(-0.27397727602378447, 0.41115733472584476)","(-0.20936022019662606, 0.25480920084222664)","(-0.3077180918474562, 0.37048562249187433)"
15.0,Energy Futures_NSW,-0.0778333562979915,0.31777622279952655,0.39560957909751804,-0.0778333562979915,0.31777622279952655,0.48858150328264904,0.0022938466321548645,-0.0030849411101070636,-0.004738487426366738,0.71,0.002,0.004,"(-0.2885014776071466, 0.5119360844414549)","(-0.25804024879524, 0.247359627293288)","(-0.4997761031059013, 0.42124034092342083)"
16.0,Energy Futures_Vic,0.31961444429351676,0.5414126232688722,0.22179817897535542,0.31961444429351676,0.5414126232688722,0.2993584203130114,-0.0027744969575286336,-0.004124691483899006,0.0013608333065180229,0.122,0.0,0.034,"(-0.31322544565758637, 0.5058221475424651)","(-0.3487885923803352, 0.46518267564298)","(-0.35028344533550637, 0.36704891966181424)"
17.0,Valsamoggia,0.8158376011272916,0.6611798677611801,-0.15465773336611155,0.8158376011272916,0.6611798677611801,-0.012990419338130388,0.005770458551724964,-0.0014833096127954044,-0.0066296657171481515,0.0,0.0,0.972,"(-0.21249824422300576, 0.6552856943459476)","(-0.2509106852232753, 0.569332141026639)","(-0.32267003655343457, 0.304479978097193)"
18.0,GBR Futures,0.21371960024171371,-0.11957328546002241,-0.3332928857017361,0.21371960024171371,-0.11957328546002241,-0.27235977825362356,0.011862681696902225,1.3629333037596142e-5,-0.011407801130166727,0.324,0.6180000000000001,0.45199999999999996,"(-0.47354449911588986, 0.5425047574430945)","(-0.5027896412022043, 0.4911602012516166)","(-0.6478914597282693, 0.7163296322396068)"
0.19,AusCJ_Control,0.2379767248874668,0.29063180933846017,0.05265508445099337,0.2379767248874668,0.29063180933846017,-0.057910542155507505,0.0021006933913163962,-0.0007471493114224718,-0.003761596543132094,0.034,0.0,0.546,"(-0.21672689603656, 0.2620434391675754)","(-0.18961486033200697, 0.25429911461486304)","(-0.21966706122212973, 0.21779693541420564)"
19.0,AusCJ,0.2637882651653165,0.5415709206463603,0.27778265548104375,0.2637882651653165,0.5415709206463603,0.2274469314857928,-0.004313748164844196,-0.00790532413760752,-0.00880797660074095,0.02,0.0,0.012,"(-0.19201414221179072, 0.29237931583508064)","(-0.26779764956818547, 0.3214831076697915)","(-0.2771794480876048, 0.22989672643136938)"
-1.0,Means,0.24387151885313502,0.37410221555928835,0.13023069670615328,0.24387151885313502,0.37410221555928835,0.1588550348230396,-0.0002837838409628029,0.0002425662295605847,-0.00020984829986872921,0.21523809523809523,0.13428571428571429,0.33914285714285713,"(-0.2581198412641653, 0.3666302051124357)","(-0.287171781872537, 0.37193714495605856)","(-0.37599164166449106, 0.37888828655968937)"
